,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
168,ADJRBMXK0VO2Y,0615179088,"I'm half way through the program and love it! For years I kept telling myself to learn a second language and used a few different products (Earworms was the last over a year ago) but it never really stuck. This program is fun, interactive, and easy to use. I highly recommend this to anyone that wants to learn Japanese. I'm pretty confident that by the time I finish all 40 chapters I'll have a very good grasp of basic Japanese and will be ready to study on a more intermediate level.",Softwares,2011-05-04,5,positive,im half way program love years kept telling learn second language different products earworms last year ago but never really stuck program fun interactive easy highly recommend anyone wants learn japanese im pretty confident time finish chapters ill good grasp basic japanese ready study intermediate level,0.1375925925925926,positive,12.0,positive,positive
169,A2CIMZ5T85GCVG,0615179088,This is fantastic software for learning Japanese! I absolutely love it because it has made it so much easier to learn Japanese. I love that instead of starting out with vocabulary it began with simple pronunciation and getting you familiar with the Japanese symbols. It has made it so much easier to learn the language. When you start learning vocabulary the quiz at the end of the first chapter gives you so much repetition that you will start to remember what the words are and how to pronounce them. This is such fantastic software.,Softwares,2011-04-19,5,positive,fantastic software learning japanese absolutely love made much easier learn japanese love instead starting vocabulary began simple pronunciation getting familiar japanese symbols made much easier learn language start learning vocabulary quiz end first chapter gives much repetition start remember words pronounce fantastic software,0.2160714285714286,positive,14.0,positive,positive
170,A1GMUUUSK8T4UN,0615179088,"I've taken classes and bought software for a variety of languages  - Spanish, French, Italian, Japanese, German and more.  Since I had a positive experience with Rosetta Stone for Spanish, I originally purchased Rosetta Stone for Japanese only to be disappointed in some fundamental lessons that I felt were missing due to the fact that character sets were not part of the lessons.  Human Japanese on the other hand really is the best step-by-step introduction to the language that I could find and a great bargain.  Considering the other products on the market, I have no idea how they were able to afford to produce such a quality product and not charge more.  I highly recommend it and encourage you to try it out.",Softwares,2011-04-14,5,positive,ive taken classes bought software variety languages spanish french italian japanese german since positive experience rosetta stone spanish originally purchased rosetta stone japanese disappointed fundamental lessons felt missing due fact character sets not part lessons human japanese hand really best stepbystep introduction language could find great bargain considering products market no idea able afford produce quality not charge highly recommend encourage try,0.11040404040404041,positive,11.0,positive,positive
171,A2TLMFX5QKFI8R,0615179088,"I LOVE this product. Originally my husband and I were planning on buying Rosetta Stone to learn Japanese, but after seeing all the bad reviews we decided against it and stumbled upon this one. It had really great reviews, so we decided to give it a try especially since it was only $25! Not only do I feel like I am really learning from it, but it saved me hundreds of dollars and probably a lot of hassle! I definitely recommend this to anyone that wants to learn Japanese!",Softwares,2011-04-01,5,positive,love originally husband planning buying rosetta stone learn japanese but seeing bad reviews decided stumbled upon one really great reviews decided give try especially since not feel really learning but saved hundreds dollars probably lot hassle definitely recommend anyone wants learn japanese,0.1375,positive,7.0,positive,positive
172,A2V5M5EJPOD2IU,0615179088,"This software was super easy to install, took less than a minute!  The software is simple (that is what makes it great) and does not take up much room on your Hard Drive Disk.  The software is broken into chapters with each new items learned ending with a game or trivia to test your knowledge.  The software is mostly written text that you have to read (it does not read to you).  The text is fun and engaging, and offers many interesting topics from the origin or the language to the history and geography of Japan.  It breaks learning into manageable parts, so you are not too overwhelmed.  The software runs smoothly and offers many spoken parts (pronunciation of new words).  Once you are done for the day all you have to do is exit out and when you reopen in the future it starts right back where you left off at.  This software is more like reading a book and having interactive studying materials, but that is exactly what I want.  Something that is easy to start and can be completed at my own pace.  I highly recommend the product and hope that there are future releases that offer advance studying on top of what it learned in this edition.  Also, I have found it helpful to go online and print out a chart of the Hiragana and Katakana characters for reference as you complete the lessons. -- It is easier than going back through lessons.",Softwares,2011-03-23,5,positive,software super easy install took less minute software simple makes great not take much room hard drive disk software broken chapters new items learned ending game trivia test knowledge software mostly written text read not read text fun engaging offers many interesting topics origin language history geography japan breaks learning manageable parts not overwhelmed software runs smoothly offers many spoken parts pronunciation new words done day exit reopen future starts right back left software reading book interactive studying materials but exactly want something easy start completed pace highly recommend hope future releases offer advance studying top learned edition also found helpful go online print chart hiragana katakana characters reference complete lessons easier going back lessons,0.18033694083694082,positive,21.0,positive,positive
173,AENHELANY8VHO,0615179088,"I love learning languages, but it can be hard to find the right self-teaching devices. Rosetta Stoen has always tempted me from afar, but the price tag has always kept me away. Similar software options promise miracles but all I see are skeptical reviews.

Human Japanese is like $25. Whaaat? That means it cannot be good. But it's calming and basic and makes me remember that I enjoy learning languages - On my own terms. You can download an extensive (much more so than the Rosetta Stone trial) trial download here:
[...]

And see for yourself. I really enjoyed it and it felt nice giving this guy money for something I just love so much.",Softwares,2011-03-19,5,positive,love learning languages but hard find right selfteaching devices rosetta stoen always tempted afar but price tag always kept away similar software options promise miracles but see skeptical reviews human japanese whaaat means not good but calming basic makes remember enjoy learning languages terms download extensive much rosetta stone trial trial download see really enjoyed felt nice giving guy money something love much,0.1277529761904762,positive,11.0,positive,positive
174,A3YMW76ALZZ96,0615179088,"This is the cutest language learning program I've ever used!  I love how there are culture notes included and unlike some language learning programs, there are no annoying little people on the screen.  Human Japanese is very well laid out and it looks like loads of effort was put into this program.  I have recommended it to my friends and classmates who are trying to learn Japanese.  If this company were to introduce their product for other languages, I'd quickly buy them as well!",Softwares,2011-03-14,5,positive,cutest language learning program ive ever love culture notes included unlike language learning programs no annoying little people screen human japanese well laid looks loads effort put program recommended friends classmates trying learn japanese company introduce languages id quickly well,0.1494047619047619,positive,2.0,positive,positive
175,A1YLRF06JZB3PJ,0615179088,This is the best one to learn japanese it is not like 200 bucks rosetta stone that just puts images to find the words this one teaches you many things even geography of Japan it has fun games and useful i cant wait for their new product human japanese intermediate.,Softwares,2011-03-04,5,positive,best one learn japanese not bucks rosetta stone puts images find words one teaches many things even geography japan fun games useful cant wait new human japanese intermediate,0.27954545454545454,positive,9.0,positive,positive
176,A1FQU7VYKDUBO8,0615179088,"I tried this product on my Android and it is AMAZING. I have been studying Japanese for a while and nothing else has been as thorough as this. It covers all details and leaves nothing out. As a person who notices tiny little flaws in everything, I was very satisfied to have all my questions answered where other materials have not. I did find a spelling mistake, which is my BIGGEST PET PEEVE EVER (watch me make a typo in irony) but this material is so great I was able to look beyond it. A must have for learning!",Softwares,2011-03-01,5,positive,tried android amazing studying japanese nothing else thorough covers details leaves nothing person notices tiny little flaws everything satisfied questions answered materials not find spelling mistake biggest pet peeve ever watch make typo irony but material great able look beyond must learning,0.3160714285714286,positive,4.0,positive,positive
177,ALJGXOJOM145S,0615179088,"I won't add any to the already glowing reviews of the features and ease of use of this product. I want to let people know about all the options for purchasing this fine program.

If you go to the humanjapanese.com web site and click the Download tab, you will be able to try out Human Japanese instantly in your web browser, no download necessary! You can also download a trial version for a PC from CNET. Or, you can buy the CD here at Amazon (PC only).
Or, you can get the Mac App if you run OS 10.6.6 (Snow Leopard) at the Mac App Store.
The app versions cost less than the CD.

You will need the latest version of Adobe Flash Player and Microsoft .NET Framework 2.0 to run it on a PC. These are both free downloads.
I had to mess with the Activex controls under Internet Options in Win XP on my old Dell laptop.
However, I've been a Mac guy since 2003 so I went to the Mac App Store and downloaded it on my Mac Mini. Runs great.
I didn't have to download anything else.

AND THERE'S MORE!  If you prefer to have it on an iPhone or IPod Touch, it's at the iTunes store under Apps.
It also runs on Android devices and on the Win 7 Phone. How's that for availability?

Finally, if you have any questions at all,  the people are at HumanJapanese.com are easy to contact and v. helpful.
Thanks Brian!",Softwares,2011-02-28,5,positive,wont add already glowing reviews features ease want let people know options purchasing fine program go humanjapanesecom web site click download tab able try human japanese instantly web browser no download necessary also download trial version pc cnet cd pc get mac app run os snow leopard mac app store app versions cost less cd need latest version adobe flash player microsoft net framework run pc free downloads mess activex controls internet options win xp old dell laptop however ive mac guy since went mac app store downloaded mac mini runs great didnt download anything else theres prefer iphone ipod touch itunes store apps also runs android devices win phone hows availability finally questions people humanjapanesecom easy contact v helpful thanks brian,0.25601851851851853,positive,19.0,positive,positive
178,A1HXL8K4MMMS1C,0615179088,"I have only scratched the surface of this program, but so far, I like what I am learning.  It presents the language in a way I can understand it--naturally instead of technically.  I hope to learn Japanese before I move to the country in June of this year, and so far, this program is helping me to do that!",Softwares,2011-02-11,4,positive,scratched surface program but far learning presents language way understand itnaturally instead technically hope learn japanese move country june year far program helping,0.05,negative,4.0,positive,positive
179,A1ES5BB1LN3FPZ,0615179088,"This product is a great way to begin learning Japanese, but it does not really delve into advanced material as much as some students might like.  It is interesting and well-written, and anyone can pick this up and quickly understand the structure and pronunciation of the language, as well as some of the culture and history of Japan.  It will even teach you a fair amount of vocabulary.  However, students learning kanji, advanced vocabulary, or in need of good reference tools should probably look elsewhere.",Softwares,2011-02-05,4,positive,great way begin learning japanese but not really delve advanced material much students might interesting wellwritten anyone pick quickly understand structure pronunciation language well culture history japan even teach fair amount vocabulary however students learning kanji advanced vocabulary need good reference tools probably look elsewhere,0.39333333333333326,positive,12.0,positive,positive
180,A2WMMGDQVBE0NE,0615179088,"I actually downloaded this program as an app on my Android phone. There is a ""lite"" version that allows you to go through 7 chapters out of 40 for free. I did the lite version and loved it so I bought the full version on my phone for $[...]. Great deal if you don't mind looking at a smaller screen, which I dont.

I have only been through the first seven chapters but it is really amazing so far. Makes learning pretty simple. Has a personal way of teaching the language and explains why and how things are done that particular way. I would definitely recommend this program.

Lite version: [...]
Full version:[...]",Softwares,2011-02-04,5,positive,actually downloaded program app android phone lite version allows go chapters free lite version loved bought full version phone great deal dont mind looking smaller screen dont first seven chapters but really amazing far makes learning pretty simple personal way teaching language explains things done particular way would definitely recommend program lite version full version,0.2644444444444444,positive,14.0,positive,positive
181,A2JPHHV50HZUB4,0615179088,"I purchase the software and the first thing I notice that the box was opened.  I contacted the company to make sure nothing was missing and they assured me the only thing in the box was the CD. It took me a while to install the software it was asking me to install .net 2.0 this was time consuming.  Once I installed the software I became disappointed.  It was just reading materials regarding the language, stroke order and they did have little quizzes but not interactive at all. I was expecting the software to have more interactive materials. I'm sorry but I'm returning the item.",Softwares,2011-01-27,2,negative,purchase software first thing notice opened contacted company make sure nothing missing assured thing cd took install software asking install net time consuming installed software became disappointed reading materials regarding language stroke order little quizzes but not interactive expecting software interactive materials im sorry but im returning item,-0.12678571428571428,negative,-5.0,negative,negative
182,A2AQMG06QPP5PI,0615179088,"Was all set to slap down my bucks for Rosetta Stone, until I saw the reviews that is.  Although they were no very bad, they were far from Great, and shelling out $200 plus for just so-so is a definite negatory for me.  I found this software and decided what the hell for 25$ and I must say, I am impressed with the ease and information that is given. The lessons are short and sweet and the information is helpful and easy to understand.  It is too bad that this is the only level and one of its kind that I have found so far. Awesome!",Softwares,2011-01-11,5,positive,slap bucks rosetta stone saw reviews although no bad far great shelling plus soso definite negatory found software decided hell must say impressed ease information given lessons short sweet information helpful easy understand bad level one kind found far awesome,0.3361111111111111,positive,8.0,positive,positive
183,A3NO15FKC1JA1R,0615179088,"So far, I'm on chapter 4 and really like the program. I can't believe it's only $25 when programs like Rosetta Stone and Pimsleur cost more than  $300. It's well thought-out, with interesting tidbits on how the Japanese language compares to English in terms of numbers of syllables, writing, how it evolved from its initial use of Chinese characters. Very interesting stuff. The tone is conversational, as if you were learning from a live teacher who also has a sense of humor. For example, here's an excerpt from chapter 3: Hiragana:

""If Japanese used only Hiragana and Katakana, it would be one of the simplest writing systems in the world. Alas, the picture is a bit more complicated than that. See, when Hiragana was invented, Chinese characters didn't just roll over and die. Keep in mind that Kanji were associated with wealth, power, and education. So for centuries, most of the people who had those things continued to write extensively in Kanji.""

It's hard to be bored with stuff like that.

I've tried using Pimsleur, but the repetitive, listening-only method doesn't work for me. After saying ""I understand/I don't understand"" 10 times in all its variations, I had to stop. And I was only in the middle of the first 20-or-so-minute less.

Human Japanese is different because it's engaging. You can click on words to hear the pronunciations, but you can see the romanized spelling of Japanese words and/or the kana and/or the kanji. This is what language-learning should entail--seeing, hearing, and speaking (which you do to yourself, of course). I only wish that Human Japanese had a recording function, like the ""Talk Now!"" series does, which allows you to record your pronunciation and play it back. Then you can determine whether your pronunciation is off or spot-on.

I'll have to get to later chapters (or the end) to give a more detailed review.",Softwares,2010-12-28,5,positive,far im chapter really program cant believe programs rosetta stone pimsleur cost well thoughtout interesting tidbits japanese language compares english terms numbers syllables writing evolved initial chinese characters interesting stuff tone conversational learning live teacher also sense humor example heres excerpt chapter hiragana japanese hiragana katakana would one simplest writing systems world alas picture bit complicated see hiragana invented chinese characters didnt roll die keep mind kanji associated wealth power education centuries people things continued write extensively kanji hard bored stuff ive tried using pimsleur but repetitive listeningonly method doesnt work saying understandi dont understand times variations stop middle first orsominute less human japanese different engaging click words hear pronunciations but see romanized spelling japanese words andor kana andor kanji languagelearning entailseeing hearing speaking course wish human japanese recording function talk series allows record pronunciation play back determine whether pronunciation spoton ill get later chapters end give detailed review,-0.003934506353861185,negative,0.0,negative,positive
184,A69W1GQPU6IX2,0615179088,"''''' '''''

After only a couple months of (not very diligent) study, I've already learned to read and write in Hiragana, some Katakana, and make basic sentences as well as greetings and the like. It's been a very enjoyable experience, and it's the one part of ""schoolwork"" I always enjoy. The whole thing is presented in a very clean and organized matter, along with voice clips to aid in pronunciation. I used a flash card app (free) for my iPod to drill the Hiragana characters into my brain better, but that's the only other resource I've had to use. I've never had this much fun learning a language, and I've tried to before. Best money spent ever!",Softwares,2010-11-10,5,positive,couple months not diligent study ive already learned read write hiragana katakana make basic sentences well greetings enjoyable experience one part schoolwork always enjoy whole thing presented clean organized matter along voice clips aid pronunciation flash card app free ipod drill hiragana characters brain better but thats resource ive ive never much fun learning language ive tried best money spent ever,0.31166666666666665,positive,17.0,positive,positive
185,AK59ZZJJ1S94H,0615179088,"I used this program as somewhat of a litmus test, in the sense that I didn't want to go ahead and spend a lot of money on a Japanese textbook before I knew if I could be capable of learning it. After my experience with Human Japanese I feel more confident to go forth with my studies, and spend a little more money on more advanced resources.

My biggest thing, is that I feel like I got my monies worth out of this product, unlike a lot of costly programs currently on the market. For 25 bucks you get 40 chapters of dense vocab and grammar notes, along with cute cultural notes. My only criticism would be that for certain chapters its difficult to remember the vocab with it just listed. For the body section for example, it would have been easier to understand it if he had some sort of body diagram and listed the parts on a picture of the body. I would have also been really happy if instead of listing the hiragana or katakana he showed the kanji of the word to the side, so I won't have to go back and re-learn them. Despite my nitpicks, I still enjoyed this unique program, and I would recommend it to others.

(On a side note) After finishing Human Japanese, I felt confident enough to invest in an online textbook with a heftier price tag. I chose [...] which is specifically made for people teaching themselves Japanese. It helps in reviewing the basics, and has a fun innovative way to learn kanji. So that's my two cents, I hope it helped someone ^__^",Softwares,2010-11-07,5,positive,program somewhat litmus test sense didnt want go ahead spend lot money japanese textbook knew could capable learning experience human japanese feel confident go forth studies spend little money advanced resources biggest thing feel got monies worth unlike lot costly programs currently market bucks get chapters dense vocab grammar notes along cute cultural notes criticism would certain chapters difficult remember vocab listed body section example would easier understand sort body diagram listed parts picture body would also really happy instead listing hiragana katakana showed kanji word side wont go back relearn despite nitpicks still enjoyed unique program would recommend others side note finishing human japanese felt confident enough invest online textbook heftier price tag chose specifically made people teaching japanese helps reviewing basics fun innovative way learn kanji thats two cents hope helped someone,0.18757440476190476,positive,24.0,positive,positive
186,A3TTDEJRZ92ME1,0615179088,"Before buying Human Japanese, I had tried Rosetta Stone Japanese. What a WASTE of time!
To me, this is simply the best place to start your Japanese learning. It gives you a solid foundation in the basics of Japanese writing, grammar, sentence structure, culture, and gets you over many of the hurdles that beginning Japanese learners face.

This product is an amazing deal, in my opinion. For such a low price, you learn so much, you enjoy learning it, and you actually remember what they teach. This software is like a favorite, enjoyable book that you just can't put down.

Some of my favorite features of this program:
- Awesome cultural tidbits and information about Japan and geography!
- Useful vocabulary and phrases and a way to look up any Japanese word that the program uses!
- A warm, inviting approach that makes it HUMAN and not like a textbook.
- The tech support is amazing. The creators are really nice, always trying to improve their software and bring it to new places and levels. They respond immediately.

What's in it for you?
- If you don't know hiragana and katakana, you'll learn how to write it, stroke order, stroke number, and little tips to remember how to write the kana well. If you're like me and already know it, it can give you a nice refresher course!
- Culture, history, geography, and more presented in a way that keeps you interested.
- Nice, clear photographs and clear male and female speaking voices.
- Dialogue that helps you learn to recognize speech patterns, sentence patterns, vocabulary, and learn to read hiragana and katakana at the rate they are speaking, instead of relying on romaji.
- Easy to navigate chapters and reviews. Reviews that include flash cards and the very helpful vocabulary quizzes.
- Compliments books and other learning methods well, and is a great, easy to use reference for anything you need a refresher on - like wa and ga, or what that darn word for kitchen is.

This product is simply excellent. It is a MUST buy. Don't believe me? Try the demo on their website.
I was skeptical, too, but after trying the demo I was absolutely HOOKED.
Top 10 Reviews put it at number 5 out of 11, but in my opinion, it belongs much higher on the list!

Domo arigatou gozaimasu, Human Japanese!",Softwares,2010-07-18,5,positive,buying human japanese tried rosetta stone japanese waste time simply best place start japanese learning gives solid foundation basics japanese writing grammar sentence structure culture gets many hurdles beginning japanese learners face amazing deal opinion low price learn much enjoy learning actually remember teach software favorite enjoyable book cant put favorite features program awesome cultural tidbits information japan geography useful vocabulary phrases way look japanese word program uses warm inviting approach makes human not textbook tech support amazing creators really nice always trying improve software bring new places levels respond immediately whats dont know hiragana katakana youll learn write stroke order stroke number little tips remember write kana well youre already know give nice refresher course culture history geography presented way keeps interested nice clear photographs clear male female speaking voices dialogue helps learn recognize speech patterns sentence patterns vocabulary learn read hiragana katakana rate speaking instead relying romaji easy navigate chapters reviews reviews include flash cards helpful vocabulary quizzes compliments books learning methods well great easy reference anything need refresher wa ga darn word kitchen simply excellent must dont believe try demo website skeptical but trying demo absolutely hooked top reviews put number but opinion belongs much higher list domo arigatou gozaimasu human japanese,0.2662620523415978,positive,55.0,positive,positive
187,ANM5BBM33DW8V,0615179088,"Human Japanese is probably the ideal Japanese learning software available to beginners today. It doesn't go very far into advanced grammar points or kanji, but what it does, it does really well. The lessons are very well-written and easy to read, and every now and then, an article about Japanese culture and lifestyle pops-up which allows one to make a break from learning, yet discover more about the beautiful country, it's history, and traditions. Those willing to go a little deeper into advanced topics, as well as review what they've learned with Human Japanese, may want to try my Japanese educational game NihongoUp - [...].",Softwares,2010-04-24,5,positive,human japanese probably ideal japanese learning software available beginners today doesnt go far advanced grammar points kanji but really well lessons wellwritten easy read every article japanese culture lifestyle popsup allows one make break learning yet discover beautiful country history traditions willing go little deeper advanced topics well review theyve learned human japanese may want try japanese educational game nihongoup,0.1892543859649123,positive,7.0,positive,positive
188,AFL7RQCOPJ0JV,0615179088,"I bought this because of the price and the reviews.  I had taken part of a semester of Japanese at the city college and boy was I disappointed.  I have a good deal of language learning experience and I just felt like the teacher I had was making it way too complicated (although I think she was trying to make it easier in her defense).  It really isn't all that difficult of complex a language.  It's simply mysterious because of the writing system and grammar differences.

Here's my advice.  Take the hiragana and write down the first ten characters.  Repeat repeat repeat until you can do it from memory.  Then add ten more.  Repeat procedure.  You will have all of your hiragana and katakana down in no time.  Honestly, a couple of days would suffice if you really want to learn it quickly.  Once you have that down, you will feel like you have your feet on the ground and the rest will not be so scary.  If you would like to practice, you can google ""hiragana practice"" or something like that and find quite a few little quizzes or games, etc.  That's a good way to keep it current.

Anyway, Human Japanese is exactly that, human.  It's not going to treat you like a robot student and try to program you with information.  Expect to be told digestable amounts of information.  It will obviously be quite different than English, so just accept it and move on.  Things will start to come together before long and you will find there are some things you actually understand.  This is encouraging.  Now and then, bits and pieces of cultural knowledge will come up to break up the lessons and keep it from getting boring.  This is all done in a very friendly way, as if you were learning from a gentle tutor who just wants you to enjoy learning and eventually understand.  Honestly, this is how it should be.

Also, customer support is very friendly.",Softwares,2010-03-23,5,positive,bought price reviews taken part semester japanese city college boy disappointed good deal language learning experience felt teacher making way complicated although think trying make easier defense really isnt difficult complex language simply mysterious writing system grammar differences heres advice take hiragana write first ten characters repeat repeat repeat memory add ten repeat procedure hiragana katakana no time honestly couple days would suffice really want learn quickly feel feet ground rest not scary would practice google hiragana practice something find quite little quizzes games etc thats good way keep current anyway human japanese exactly human not going treat robot student try program information expect told digestable amounts information obviously quite different english accept move things start come together long find things actually understand encouraging bits pieces cultural knowledge come break lessons keep getting boring done friendly way learning gentle tutor wants enjoy learning eventually understand honestly also customer support friendly,0.06458333333333333,negative,9.0,positive,positive
189,A2Y1T75BOCLKY8,0615179088,"I've taken a Japanese class (using the Genki text) and this software supplemented my previous knowledge almost from the very beginning. The interface is simple but elegant. The tone of the chapters is friendly and conversational. I like how it introduces Hiragana and Katakana immediately. Also, the verbal pronunciation of the terms, the cultural asides, and the games are great features. I highly recommend Human Japanese to anyone who is looking for an easy introduction to the Japanese language.",Softwares,2009-11-04,5,positive,ive taken japanese class using genki text software supplemented previous knowledge almost beginning interface simple but elegant tone chapters friendly conversational introduces hiragana katakana immediately also verbal pronunciation terms cultural asides games great features highly recommend human japanese anyone looking easy introduction japanese language,0.18347222222222223,positive,10.0,positive,positive
190,A2U1OX47JSP504,0615179088,"I really liked this program. it was simple and easy to understand. It covers speaking and writing very well, I would recommend for the beginner. Another cool thing is it installs on your computer so you don't have to use the CD everytime. Works great if you have a laptop with an external CD drive like I have. It also remembers where you left off from the last time.",Softwares,2009-10-19,5,positive,really liked program simple easy understand covers speaking writing well would recommend beginner another cool thing installs computer dont cd everytime works great laptop external cd drive also remembers left last time,0.2729166666666667,positive,9.0,positive,positive
191,AJFB2RC9C59CA,0615179088,"I have not yet really mastered the Japanese language yet due to me being lazy and not having much time, but the time I have spent using ""Human Japanese"" has been well spent.  The lessons seem to progress logically and are informative.  All in all i am satisfied with this product and would buy it again.  Now it should be noted that I only gave this product 4 out of 5 stars, but that is not saying there is anything wrong with this product.  It is just that I do not give 5 star ratings unless the product I am reviewing exceeds my unreasonably high expectations.  All in all I would say if you are on the fence about this product, I don't think you will find a better piece of software for the money and probably many that are not as good for more.

Buy it.

Otis",Softwares,2009-10-02,4,positive,not yet really mastered japanese language yet due lazy not much time but time spent using human japanese well spent lessons seem progress logically informative satisfied would noted gave stars but not saying anything wrong not give star ratings unless reviewing exceeds unreasonably high expectations would say fence dont think find better piece software money probably many not good otis,0.036562500000000005,negative,1.0,positive,positive
192,A306D2RZWTNZ5I,0615179088,"This program is for beginners, but it is a lot of fun to use! I really enjoy this! I love the quizzes that it has. It is so fun!",Softwares,2009-09-22,5,positive,program beginners but lot fun really enjoy love quizzes fun,0.375,positive,13.0,positive,positive
193,A2KVM4WZ5TGKVF,0615179088,"This is a great CD software for someone who wants to learn the language or maybe to use to review the basics or vocabularies. It does show a fairly good details how the grammer works and explains brief culture of Japan along the way in the lessons. This way you get an idea what Japan life is like. The best feature I like this is option of listing to native japanese speaker speaks either a word or sentence. This will help tune your accent to sound like real japanese. Also I like how it explains the lesson in a simple and casual manner. Not very technical to the point your head hurts or needed a teacher to explain. If you cannot afford Rosette Stone yet (which I also recommend), this is software to start with. By the way, you need internet to use your program to verify verification.",Softwares,2009-05-02,5,positive,great cd software someone wants learn language maybe review basics vocabularies show fairly good details grammer works explains brief culture japan along way lessons way get idea japan life best feature option listing native japanese speaker speaks either word sentence help tune accent sound real japanese also explains lesson simple casual manner not technical point head hurts needed teacher explain not afford rosette stone yet also recommend software start way need internet program verify verification,0.23636363636363636,positive,9.0,positive,positive
194,A2L4JC36RTLIL3,0615179088,"I wanted to learn Japanese but couldn't take a class for it because our school doesnt have one. So never having had prior experience in japanese I had no idea what to look for. Sure I started by looking at Rosseta Stone&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Rosetta-Stone-Version-3-Japanese-Level-1-2-3-Set-with-Audio-Companion/dp/B001AFFYSW/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Rosetta Stone Version 3: Japanese Level 1, 2 & 3 Set with Audio Companion</a>, but it cost wayyyy too much for me. So I started looking around on amazon. I found Human Japanese and was leary at first but after reading the reviews I decided to try it. I've had it for a little more than a week and I've already learned a lot. This program does teach you Japanese but it takes it from basics. It also gives history about how the language started, no there are no quizes on this lol. But this is a great product for any one! FIVE STARS!!",Softwares,2009-04-10,5,positive,wanted learn japanese but couldnt take class school doesnt one never prior experience japanese no idea look sure started looking rosseta stonenbspa datahookproductlinklinked classalinknormal hrefrosettastoneversionjapaneselevelsetwithaudiocompaniondpb001affyswrefcmcrarpdrvwtxtieutf8rosetta stone version japanese level audio companiona but cost wayyyy much started looking around found human japanese leary first but reading reviews decided try ive little week ive already learned lot program teach japanese but takes basics also gives history language started no no quizes lol but great one five stars,0.18173076923076922,positive,3.0,positive,positive
195,AOCVW5RIEFUFX,0615179088,"I have purchased 6 books, tried Rosetta Stone and Pimsleur, but this is the best way to learn Japanese! This really is a human approach to learning, because it doesn't focus simply on memorization or boring text book style.  Not only does it give brief and interesting descriptions of the language, it compares it to English so you have a clear understanding of how it works.

In addition, it gives pronunciation of words and phrases, which is the best part.  Sometimes I can learn a word from a book, but I have no way of knowing if I'm saying it properly, this really helps you to say it.  Each chapter also has a little quiz and I actually had so much fun the first day I downloaded it ([...]) I didn't want to stop.

By far the most comprehensive and easy to learn software I have found, and the best part was the price... under $20 to download.  Excellent overall, fun and I rate this program 5 stars.  This will definitely help me to incorporate all the Japanese books I have laying around.  I feel like this is step 1 in learning the language.",Softwares,2009-04-08,5,positive,purchased books tried rosetta stone pimsleur but best way learn japanese really human approach learning doesnt focus simply memorization boring text book style not give brief interesting descriptions language compares english clear understanding works addition gives pronunciation words phrases best part sometimes learn word book but no way knowing im saying properly really helps say chapter also little quiz actually much fun first day downloaded didnt want stop far comprehensive easy learn software found best part price download excellent overall fun rate program stars definitely help incorporate japanese books laying around feel step learning language,0.22708333333333333,positive,26.0,positive,positive
196,A1I384QDCZCNC7,0615179088,"I really enjoy using this program.  You are able to hear the Japanese pronunciation and also learn katakana, which I don't know.  The little insights into Japanese culture is helpful too.",Softwares,2009-04-01,4,positive,really enjoy using program able hear japanese pronunciation also learn katakana dont know little insights japanese culture helpful,0.14250000000000002,positive,4.0,positive,positive
197,A15PXOR2MJNF1Q,0615179088,"I came into Human Japanese with some experience with other software learning products as well as books.  I must say this is GREAT learning software.  Many competitive software products either spend too much time on memorizing phrases or random vocabulary, focus too much on pedantic grammar rules, or make little or no attempt to present the written word in Japanese.  Human Japanese is, in my opinion, the BEST in integrating the spoken with the written word.  You will learn plenty of grammar but it is presented in a user-friendly way. You will get lots of vocabulary, and you will be recognizing sentences in kana before you know it.  But importantly, once you have worked your way through the lessons you will find that your confidence is way up.  There is quite simply an excellent balance between phrases, grammar, vocabulary, and the written word.  And you cannot ignore the price.  Software that is ten times the price is not necessarily better.  If you sincerely want to learn Japanese and put the time in to the lessons, you will make rapid progress and will really surprise yourself.  I am totally self-taught and I must say that the Human Japanese lessons are the closest I have ever had to a personal tutor walking me through the lessons at my own speed and with a real interest in my learning.  Good luck!",Softwares,2009-01-09,5,positive,came human japanese experience software learning products well books must say great learning software many competitive software products either spend much time memorizing phrases random vocabulary focus much pedantic grammar rules make little no attempt present written word japanese human japanese opinion best integrating spoken written word learn plenty grammar but presented userfriendly way get lots vocabulary recognizing sentences kana know but importantly worked way lessons find confidence way quite simply excellent balance phrases grammar vocabulary written word not ignore price software ten times price not necessarily better sincerely want learn japanese put time lessons make rapid progress really surprise totally selftaught must say human japanese lessons closest ever personal tutor walking lessons speed real interest learning good luck,0.18317307692307694,positive,23.0,positive,positive
