,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
388,A2C3BWJJ4TT7FY,B000276B2C,"My experience by no means is a proven scientific method of analysis, but the trend I have experienced with Fram filters has been one of reliability. I used Fram on everything from motorcycles, ATVs, cars and my 4x4 trucks. Not one has shown any indication of failure. My truck with over 300K miles is well within its compression window and doesn't blow the least bit of smoke. My motorcycle has over 50K miles and it too doesn't show any appreciable wear.Does that mean Fram is flawless? Nothing is, but I changed 1000s of engine oil for myself and 100s of friends over 30yrs. I am presently using this 6017A series on a Polaris ATV which is exposed to extreme conditions in the Florida swamps with much success.Maybe Fram fails easier than others when you push the envelope with going long on an oil change interval. Since I change oil religiously, I may never know what the failure point of a Fram filter is, and I am certainly not interested in finding out the hard way.I trust Fram as good balance between quality, reliability and cost.",Auto,2009-10-28,5,positive,experience no means proven scientific method analysis but trend experienced fram filters one reliability fram everything motorcycles atvs cars 4x4 trucks not one shown indication failure truck 300k miles well within compression window doesnt blow least bit smoke motorcycle 50k miles doesnt show appreciable weardoes mean fram flawless nothing but changed 1000s engine oil 100s friends 30yrs presently using 6017a series polaris atv exposed extreme conditions florida swamps much successmaybe fram fails easier others push envelope going long oil change interval since change oil religiously may never know failure point fram filter certainly not interested finding hard wayi trust fram good balance quality reliability cost,0.02416666666666666,negative,5.0,positive,positive
389,A2OA8TE8CGQCJO,B000276B2C,worked fine...went on with no problems and I like the price much better than the cycle shop's price...next time for sure,Auto,2014-02-04,5,positive,worked finewent no problems price much better cycle shops pricenext time sure,0.5,positive,-1.0,negative,negative
390,A2E6AHFDJ3JBAZ,B000276B2C,"It's a Fram - a name I've learned to trust over the years. My only gripe is that none of my cap filters fit on the end, even the small ones.",Auto,2013-06-19,5,positive,fram name ive learned trust years gripe none cap filters fit end even small ones,0.07500000000000001,negative,2.0,positive,negative
391,A133OLJFP564T1,B000276B2C,"Was a little worried about this fitting my Daytona Triumph 650 but it fit well, no issues. Would purchase again.",Auto,2012-12-11,4,positive,little worried fitting daytona triumph but fit well no issues would purchase,0.23750000000000002,positive,1.0,positive,positive
392,A3E6DQHSW5OH5X,B000276B2C,Bought this for use as a shot glass. Real men drink out of oil filters. Are you a man? Then get this.Oh and if you need a oil fllter for your bike? Just go into your cupboard and grab a shot glass. It's a win win.I have so much chest hair.,Auto,2014-05-29,5,positive,bought shot glass real men drink oil filters man get thisoh need oil fllter bike go cupboard grab shot glass win wini much chest hair,0.39999999999999997,positive,4.0,positive,positive
393,A2G24936LOQJYO,B000276B2C,How much can I say about an oil filter. Fits my bike and price was good. No complaints. Would buy again.,Auto,2013-11-05,5,positive,much say oil filter fits bike price good no complaints would,0.44999999999999996,positive,0.0,negative,negative
394,A28AHI180H69GK,B00029J2GW,"The material seems durable, but it does not fit tightly on my 30x9.5x15.  There is almost no elastic properties for the interior, and it would easily spin on the tire itself, and stealing it would be ridiculously easy.  The bottom looked like granny panties on a supermodel.  Couldn't see that delightful bottom curve.I used a grommett kit on it so I can thread a rope around it to cinch it tightly.  Has faded to a charcoal gray from black since purchase 18+ months ago.",Auto,2013-04-28,3,positive,material seems durable but not fit tightly 30x95x15 almost no elastic properties interior would easily spin tire stealing would ridiculously easy bottom looked granny panties supermodel couldnt see delightful bottom curvei grommett kit thread rope around cinch tightly faded charcoal gray black since purchase months ago,0.16326530612244897,positive,3.0,positive,negative
395,A3GU1MRGAM15Z2,B00029J2GW,bestop has always been good quality merchandise.this product is no exception.very good quality fit and well constructed.make sure you know your tire size so you get the right fitment.,Auto,2012-12-11,4,positive,bestop always good quality merchandisethis no exceptionvery good quality fit well constructedmake sure know tire size get right fitment,0.5171428571428571,positive,10.0,positive,positive
396,A2QNW2W6OJMJUX,B00029J2GW,If you need a new tire cover and don't care about having something printed on it give this a look. It just fit my 255-70 R15 tires on my Jeep and has held up for about 12 month since it was installed. The only this I have noticed about it is that it is very hard to keep it looking clean and black without dirt streaks in it.,Auto,2014-02-14,5,positive,need new tire cover dont care something printed give look fit r15 tires jeep held month since installed noticed hard keep looking clean black without dirt streaks,0.08893939393939394,negative,2.0,positive,positive
397,ARAKTT5M3DDYA,B00029J2GW,"I have a Wrangle-X but it's got the Rubicon wheel package so the tires are 255/75-17 (I don't know what all the numbers mean so I just post them all).  I bought the 2X size and it fits good, coming over the back side by about 2"", feeling snug and secure.  I don't really see the ""denim"" look but at least it doesn't have the shiny look.  Material feels durable, should last pretty good.",Auto,2011-06-17,5,positive,wranglex but got rubicon wheel package tires dont know numbers mean post bought 2x size fits good coming back side feeling snug secure dont really see denim look but least doesnt shiny look material feels durable last pretty good,0.18194444444444444,positive,12.0,positive,positive
398,A3FAGG3V3AEC2W,B00029J2GW,"No issues, just as described,  Used to cover spare tire on boat trailer.  Good quality.  Currently have owned for more than 6 months and looks like new.",Auto,2012-11-29,5,positive,no issues described cover spare tire boat trailer good quality currently owned months looks new,0.27878787878787875,positive,4.0,positive,negative
399,A2YVE50EG4W19M,B00029KA6S,"No real complains about it. Fits and does it's job. Even the wide one doesn't completely go around my steering wheel. My wheel isn't huge either. So this was meant for a skinny steering wheel. But it feels good and was easy to install. One of the plastic strings broke. But I just wrapped it around the wheel, tied a knot in it, and continued to wrap it around the wrap. Not a big deal. Happens with this style of wrap often.",Auto,2014-01-28,5,positive,no real complains fits job even wide one doesnt completely go around steering wheel wheel isnt huge either meant skinny steering wheel but feels good easy install one plastic strings broke but wrapped around wheel tied knot continued wrap around wrap not big deal happens style wrap often,0.20476190476190476,positive,2.0,positive,negative
400,A1UX9PW1DTT880,B00029KA6S,This was easy to install and fit my Mazda CX-5. I think I received a size C. I put it on but it looked a little cheap and mostly just weird. My sister describes it as looking like intestines. I decided to find one that I can sew on on eBay.,Auto,2013-04-15,3,positive,easy install fit mazda cx think received size c put but looked little cheap mostly weird sister describes looking intestines decided find one sew ebay,0.10916666666666668,positive,0.0,negative,negative
401,A1TS2KWXWMSRJH,B00029KA6S,"This worked great , easy to put on and feels good too.Hard to find also , and it shipped fast.I bought a used truck and previous owner wore a lot of rings and the steering wheel was beat up.Now it looks great.2008 Ford F-150 4X4 Truck",Auto,2013-08-21,5,positive,worked great easy put feels good toohard find also shipped fasti bought truck previous owner wore lot rings steering wheel beat upnow looks great ford f 4x4 truck,0.5133333333333333,positive,10.0,positive,positive
402,AT54TN8DTWMT0,B00029KA6S,...fits my 1973 Chevy/GMC 4x4 steering wheel perfect. Stretch it over the wheel and wrap the vinyl string around it nice and tight. The vinyl will break so just stretch it a little.,Auto,2013-02-25,5,positive,fits chevygmc 4x4 steering wheel perfect stretch wheel wrap vinyl string around nice tight vinyl break stretch little,0.30848214285714287,positive,6.0,positive,positive
403,A1ID2FXHDGB48O,B00029KA6S,I've used this type of steering wheel cover ever since I can remember! It takes time putting it on but it's worth it!  Always get the &#34;wide&#34; version because any other type doesn't cover the grip enough.,Auto,2013-03-16,5,positive,ive type steering wheel cover ever since remember takes time putting but worth always get wide version type doesnt cover grip enough,0.06666666666666667,negative,2.0,positive,negative
404,A3SZXYX9YEDGT6,B00029KC2K,"Wishing this was larger piece, seems very expensive to get such a small bit of this material.  We used it to protect a wall barrier within the walls behind a woodstove where the pipe comes through.",Auto,2013-07-21,3,positive,wishing larger piece seems expensive get small bit material protect wall barrier within walls behind woodstove pipe comes,-0.2875,negative,0.0,negative,positive
405,A1GA6VKP9EHZCE,B00029KC2K,"I bought this to provide extra heat prevention/protection for my short ram intake heat shield. My brand intake is a Neuspeed on my 2012 MKVI Jetta 2.5L SEL.It is easy to shape/trace to the shape of the item being wrapped and easy to cut/place. So far, the heat wrap has lasted and I see no peeling, especially after having lasted through two heavy days of raining. I did a temp-check with remote thermostats and found an additional 67F difference with the heat shield being wrapped versus not. A definite difference and benefit from before -- after! I will post a picture this evening to go along with my review.",Auto,2011-10-25,5,positive,bought provide extra heat preventionprotection short ram intake heat shield brand intake neuspeed mkvi jetta 5l selit easy shapetrace shape item wrapped easy cutplace far heat wrap lasted see no peeling especially lasted two heavy days raining tempcheck remote thermostats found additional 67f difference heat shield wrapped versus not definite difference benefit post picture evening go along review,0.07407407407407407,negative,3.0,positive,negative
406,A1UTM65Y3G9HUL,B00029KC2K,This stuff sticks surprisingly well to the underside of my carbon fiber hood. It has been a month of hard weather and it still looks and holds perfectly.,Auto,2013-12-02,5,positive,stuff sticks surprisingly well underside carbon fiber hood month hard weather still looks holds perfectly,0.4694444444444444,positive,2.0,positive,positive
407,A27KCNCPII70WG,B00029KC2K,i used it to insulate my headlight on my motorcycle! (i put in an hid light) not the most flexible stuff but can be cut up and set nicely!,Auto,2014-05-29,5,positive,insulate headlight motorcycle put hid light not flexible stuff but cut nicely,0.5,positive,-2.0,negative,negative
408,A1U6RLUA8D5DSX,B00029KC2K,I used this to protect a couple of relays under the hood of my vehicle and it worked great and keep the relays cool.,Auto,2012-12-29,5,positive,protect couple relays hood vehicle worked great keep relays cool,0.575,positive,5.0,positive,positive
409,A3HP5XBZIBOVXM,B00029KC2K,"Item was used for the backing of saddlebags for my moto. They worked well, the only issue that I had was a little transference on the muffler guard but it cleaned up nicely.",Auto,2013-05-20,3,positive,item backing saddlebags moto worked well issue little transference muffler guard but cleaned nicely,0.20625,positive,2.0,positive,positive
410,A1PE3BT2JTV3M,B00029KC2K,"Was looking for something like this for the underside of my box for my side x side, the exhaust gasket let go on both pipes an blew out the center of the sheet protecting the underside. saw this stuff on here and did some research on the web on their products. looks like this is what I needed and they been making this great shielding for a while. so if you need heat shielding of all sorts, this is the company to look up .",Auto,2014-03-12,5,positive,looking something underside side x side exhaust gasket let go pipes blew center sheet protecting underside saw stuff research web products looks needed making great shielding need heat shielding sorts company look,0.35000000000000003,positive,3.0,positive,positive
411,A33ZYFE8XMKKR1,B00029KC2K,"Originally, I purchased this for a vehicle engine air intake -- cooler air = more mpg/power.  However, I found that it works well for high temperature halogen lighting fixtures.  In the winter, CFL take too long warm up in a garage door opener.  So, I employ 150 watt halogen lamps.  Even with the translucent fixtures removed, the lamps still melt the dark plastic housing on the garage door opener.  With this heat barrier covering all of the nearby surfaces, not only is the plastic housing protected but better light out is realized.",Auto,2013-12-17,5,positive,originally purchased vehicle engine air intake cooler air mpgpower however found works well high temperature halogen lighting fixtures winter cfl take long warm garage door opener employ watt halogen lamps even translucent fixtures removed lamps still melt dark plastic housing garage door opener heat barrier covering nearby surfaces not plastic housing protected but better light realized,0.2621428571428571,positive,2.0,positive,positive
412,A33O4IYTAUZ1C2,B00029KC2K,"I installed a custom cone cold air intake. Used this to wrap around the piping to keep the heat out, my gas mileage went up only 1mpg but thats still something. Keeps the air cooler around the piping and can definitely feel a boost in acceleration. This keeps the heat out for sure.",Auto,2013-02-10,5,positive,installed custom cone cold air intake wrap around piping keep heat gas mileage went 1mpg but thats still something keeps air cooler around piping definitely feel boost acceleration keeps heat sure,-0.033333333333333326,negative,1.0,positive,positive
413,A22OID35VVS8WY,B00029KC2K,"it stays stuck, on fiberglass at least.  easily cut to shape.  seems to protect.  i'm using it on the bellypan of my motorcycle track fairing, which is fiberglass.  i'm told fiberglass won't bubble like stock type fairings will, so i may not have needed it.  but i put it on just in case, and whether it's because i didn't need it or the stuff is working, but my paint isn't bubbling.  which is all i care about.",Auto,2014-02-07,5,positive,stays stuck fiberglass least easily cut shape seems protect im using bellypan motorcycle track fairing fiberglass im told fiberglass wont bubble stock type fairings may not needed but put case whether didnt need stuff working but paint isnt bubbling care,0.06666666666666668,negative,0.0,negative,negative
414,A2YEFJMLQTZZWE,B00029KC2U,"This is a good outer covering for a header wrap, however, it is not that pliable and will kink around tight bends. The glue in a few section of the tape did not stick very well.",Auto,2013-02-01,3,positive,good outer covering header wrap however not pliable kink around tight bends glue section tape not stick well,0.2607142857142857,positive,3.0,positive,negative
415,A1VGXHHR08G044,B00029KC2U,"I'm using this to protect the cutout of our new granite countertop from the heat generated by the cooktop.  This material feels heavy and professional, so it looks like it will do the job nicely.  The adhesive sticks fine so far.",Auto,2014-06-06,4,positive,im using protect cutout new granite countertop heat generated cooktop material feels heavy professional looks job nicely adhesive sticks fine far,0.1921717171717172,positive,3.0,positive,positive
416,A3I23XW4L5ITOG,B00029KC2U,Using this on some steel transmission lines that somewhat close to the exhaust.  Trying to limit the heat transfer into the fluid.  Will update with results.,Auto,2014-07-08,4,positive,using steel transmission lines somewhat close exhaust trying limit heat transfer fluid update results,0.0,negative,0.0,negative,negative
417,A2BBWCXSGKC0HR,B00029KC2U,Used this tape many times over the years and it does what they say.Recently installed a cat-back system on my Jeep and the pipe was pretty close to my shock.Wrapped some of this tape around the shock where it seems close to the exhaust and my shock oil should be alright.,Auto,2013-02-17,5,positive,tape many times years sayrecently installed catback system jeep pipe pretty close shockwrapped tape around shock seems close exhaust shock oil alright,0.375,positive,-3.0,negative,negative
418,A1PJ6K3VPXZ3JZ,B00029KC2U,"For idiots that think you can wrap headers with this, your a fool. This a insulin. keeps heat away not keep it. put on anything to keep the heat away from wires, intake pipes etc. works great. keep your intake cool and your good to go!",Auto,2014-03-02,5,positive,idiots think wrap headers fool insulin keeps heat away not keep put anything keep heat away wires intake pipes etc works great keep intake cool good go,0.26249999999999996,positive,5.0,positive,positive
419,A1HYDE16Z8XNK3,B00029KC2U,The adhesion is good and the thermo tape does its job.  It's good for protecting wires in your engine compartment or other high temperature places.,Auto,2013-10-02,4,positive,adhesion good thermo tape job good protecting wires engine compartment high temperature places,0.5199999999999999,positive,6.0,positive,positive
420,A3RW6YDNILSLXP,B00029WRJQ,"This device attaches securely to the tow vehicle, but at a cost.They are cumbersome to attach and detach, with several moving parts and the potential to scratch the tow vehicle paint during either process if you don't have three hands available.To attain the secure vibration free fit, you must crank down on the ratcheted web strap hard enough to deform the door where it attaches to the window channel. It also deforms the rubber window seal.Foam pads protect the door somewhat where the bracket would otherwise rub on the body, but if the area isn't meticulously clean beforehand I can see where it would dull the paint over time.Because of the metal claw part that fits into the window channel, raising and lowering the window caused a screeching sound on my driver's side window.Finally, when they are detached from the door, they make for a very bulky awkward device that doesn't store conveniently or compactly in the vehicle.I'm sending them back.",Auto,2013-06-18,2,negative,device attaches securely tow vehicle but costthey cumbersome attach detach several moving parts potential scratch tow vehicle paint either process dont three hands availableto attain secure vibration free fit must crank ratcheted web strap hard enough deform door attaches window channel also deforms rubber window sealfoam pads protect door somewhat bracket would otherwise rub body but area isnt meticulously clean beforehand see would dull paint timebecause metal claw part fits window channel raising lowering window caused screeching sound drivers side windowfinally detached door make bulky awkward device doesnt store conveniently compactly vehicleim sending back,0.09102564102564101,negative,1.0,positive,positive
421,A2V1J3JT5OOZFO,B00029WRJQ,"Easy to mount and adjust. Since each one is made identical (there is no right or left, you just mount the mirror differently), one has the tensioner lever right next to the mirror (drivers side in my case). That is not a problem if you place it back from your mirror. Good sturdy mount and no vibration. Once adjusted they are easy on and off.",Auto,2011-09-03,5,positive,easy mount adjust since one made identical no right left mount mirror differently one tensioner lever right next mirror drivers side case not problem place back mirror good sturdy mount no vibration adjusted easy,0.18994708994708995,positive,1.0,positive,positive
422,A29Y601HEWKCIA,B00029WRJQ,"I bought a pair of these to use while pulling a 17' Bowrider type boat behind a 2007 Ford Ranger.  With just the stock mirrors, any traffic directly behind the boat was absolutely invisible to me.  With the mirrors, that is no longer the case.I had two problems initially: one due to my own ineptness and the other due to being alone.  When I first got these out of the box and clipped them into the bottom of the door and the window groove, the horizontal bar was not horizontal at all.  Adjusting the straps straightened that out completely.  Also, the mirrors appeared to be fixed in position and any effort to move them seemed as if it might break them.  Well, there are three Phillips head screws that encircle the adjustment ball; loosen them and you can move the mirror any way you want.The major problem remains adjusting the passenger side mirror.  If I had somebody to move it for me, I could adjust it in just a minute while I sat in the driver's seat.  As it is, I had to get out, adjust the mirror, get back in, check the adjustment from the driver's seat and repeat ad nauseum until I finally got it right.  I don't fault the mirror for that.These mirrors come one to a box so you need to order two of them.  The image vibrates slightly but that doesn't really matter in practice:  I'm just looking to see if anything is behind the boat.  It will tell me that.",Auto,2010-12-21,5,positive,bought pair pulling bowrider type boat behind ford ranger stock mirrors traffic directly behind boat absolutely invisible mirrors no longer casei two problems initially one due ineptness due alone first got clipped bottom door window groove horizontal bar not horizontal adjusting straps straightened completely also mirrors appeared fixed position effort move seemed might break well three phillips head screws encircle adjustment ball loosen move mirror way wantthe major problem remains adjusting passenger side mirror somebody move could adjust minute sat drivers seat get adjust mirror get back check adjustment drivers seat repeat ad nauseum finally got right dont fault mirror thatthese mirrors come one need order two image vibrates slightly but doesnt really matter practice im looking see anything behind boat tell,-0.02615327380952382,negative,-6.0,negative,negative
423,A39AD95B47OEYX,B00029WRJQ,"I highly recommend these mirrors. I did a lot of looking and comparing before I bought these. I have a 2006 Toyota Tacoma and these things fit well and do a real nice job. They vibrate a little but not excessive. The little bit of vibration I see doesn't interfere with my view. I also do not extend them very far. The further out you go with them the more they will vibrate. Just extend to the minimum needed in order to be able to see.Before attaching to the vehicle I think it's a good idea to loosen the three screws holding the swivel in place on the bottom of the mirrors and work in a drop of oil. Then do not over tighten these screws. They don't have to be very tight to hold the mirror still and not over tightening allows easy adjustment later. If you find they move when you close the door you can tighten a little more but to start off, finger tight with the screwdriver is all you need. I also placed a couple drops of oil on the aluminum sliding bar and worked it in before attaching. Also, when you bolt the mirror onto the aluminum slide bar, grip the base (the part with the internal threads) with a vise-grip or something (not too tight to crush it), then make sure the lock nut is between the bolt and the bar on the bottom, and then screw the bolt into the base (and through the aluminum slide bar) nice and tight without letting the base turn. You'll notice there are &#34;teeth&#34; on the bottom of the base. These are supposed to sink into the bar as you tighten the bolt. They keep the base from turning when you adjust the mirror. This is another good reason to not overtighten the three screws around the swivel. You want to be able to adjust the mirror from side to side and have it turn only at the swivel and without causing the base to turn against the aluminum slide bar.The bracket will bend the weather stripping on the outside of the window a little. It springs back when the mirror is removed but some of it will be permanent. It's not a big deal and you'll just have to deal with this if you want to use these mirrors. It is not a detriment to the operation of the window.I installed them as far forward as possible so that the top of the bracket was parallel to the ground and the new mirror sits right beside my existing one towards the outside. Tightening the ratchet by hand produced plenty of tension to hold it securely. Releasing the ratchet is another matter. It's too tight to just push it down with your finger. To release the tension I use a short piece of rope and loop it under the sliding buckle. Then I stand right next to the truck with the rope looped around one hand and my other hand on the ratchet release tab. I use my body leverage (knees and back) to pull upward on the rope a little which takes just enough pressure off the belt to allow me to press the ratchet release tab. You don't need to back the ratchet off very far - just enough to get the hook out from under the door. Then just close up the bracket and wrap up the belt around it and you're all pre-set for the next time.For better stability I advise when you're adjusting the belt, place the sliding buckle as necessary so that the crossbar forming the angle is not extended very far, if at all. And, yes, make sure there isn't any dirt behind the buckle or you'll get a scuff mark.You should have the windows all the way down when attaching to the vehicle. The bracket comes close to the window so you need to be careful not to let it scratch the window. After you get the mirror on I advise to raise the window very slowly to make sure that the metal bracket is not contacting (scratching) the window as you raise it. Once you're under way - be sure not to lower the window if there is any sand or debris laying on the bracket right next to the window or a scratch may occur from this action also. I've taken these off and on several times now and we've travelled with them and I've been relatively careful and have never had one scratch my window.On my truck, the doors fit really well and I can tell the difference when the hook for the mirror strap is hooked under the door. The door fits just a tad more tightly than usual. It has to be closed just a slight bit harder to make the latch engage and when I open the door it pops out ever so slightly because of the extra tension produced by the hook being in there on the bottom. I don't see this as a problem. The mirrors are not on there all the time and, even if they were, I think the latch mechanism on the Toyota is stout enough to handle it without any long term problems developing. Just be aware that the hook will slightly change thge way the door latches.The instructions are good, too. Not the usual loosely translated Mandarin. I've tried to supplement here with my own experience.",Auto,2014-06-22,5,positive,highly recommend mirrors lot looking comparing bought toyota tacoma things fit well real nice job vibrate little but not excessive little bit vibration see doesnt interfere view also not extend far go vibrate extend minimum needed order able seebefore attaching vehicle think good idea loosen three screws holding swivel place bottom mirrors work drop oil not tighten screws dont tight hold mirror still not tightening allows easy adjustment later find move close door tighten little but start finger tight screwdriver need also placed couple drops oil aluminum sliding bar worked attaching also bolt mirror onto aluminum slide bar grip base part internal threads visegrip something not tight crush make sure lock nut bolt bar bottom screw bolt base aluminum slide bar nice tight without letting base turn youll notice teeth bottom base supposed sink bar tighten bolt keep base turning adjust mirror another good reason not overtighten three screws around swivel want able adjust mirror side side turn swivel without causing base turn aluminum slide barthe bracket bend weather stripping outside window little springs back mirror removed but permanent not big deal youll deal want mirrors not detriment operation windowi installed far forward possible top bracket parallel ground new mirror sits right beside existing one towards outside tightening ratchet hand produced plenty tension hold securely releasing ratchet another matter tight push finger release tension short piece rope loop sliding buckle stand right next truck rope looped around one hand hand ratchet release tab body leverage knees back pull upward rope little takes enough pressure belt allow press ratchet release tab dont need back ratchet far enough get hook door close bracket wrap belt around youre preset next timefor better stability advise youre adjusting belt place sliding buckle necessary crossbar forming angle not extended far yes make sure isnt dirt behind buckle youll get scuff markyou windows way attaching vehicle bracket comes close window need careful not let scratch window get mirror advise raise window slowly make sure metal bracket not contacting scratching window raise youre way sure not lower window sand debris laying bracket right next window scratch may occur action also ive taken several times weve travelled ive relatively careful never one scratch windowon truck doors fit really well tell difference hook mirror strap hooked door door fits tad tightly usual closed slight bit harder make latch engage open door pops ever slightly extra tension produced hook bottom dont see problem mirrors not time even think latch mechanism toyota stout enough handle without long term problems developing aware hook slightly change thge way door latchesthe instructions good not usual loosely translated mandarin ive tried supplement experience,0.04321624577953691,negative,27.0,positive,positive
424,AN93HU1P1J2NG,B00029WRJQ,"These mirrors are the best that I have found for towing a travel trailer.  They are easily installed and they do not vibrate at all.  The field of view is goodsnd When not towing a trailer, they are easily removed for storage.",Auto,2014-04-13,5,positive,mirrors best found towing travel trailer easily installed not vibrate field view goodsnd not towing trailer easily removed storage,0.6222222222222222,positive,3.0,positive,positive
425,A65VEN5RKAEA8,B00029WRJQ,I loved these for my Honda Odyssey minivan. Easy to use and install. Very well built. I would easily recommend these!,Auto,2013-12-12,5,positive,loved honda odyssey minivan easy install well built would easily recommend,0.5222222222222223,positive,6.0,positive,positive
426,A2FHQR1KU3M27N,B00029WRKU,"They whistle while they work! But only sometimes (whistle that is). I only use them a couple times a year on an Expedition, economical.",Auto,2013-11-19,4,positive,whistle work but sometimes whistle couple times year expedition economical,0.3,positive,0.0,negative,negative
427,A1PSH8G39ZM6M,B00029WRKU,As long as you take the time to make sure all adjustments are initially done correctly they are a breeze to install and take off. You must make sure that the feet are adjusted properly. I made marks on my factory mirrors so that I install them in the same spot every time. Once installed make sure the straps are as tight as you can get them. I have had little or no trouble with vibration. Anytime you hang something on a mirror that wasn't intended to have something hanging there and then go down a not so smooth road you are going to get some vibration. I don't care who makes it. This design was well thought out and works great on our 07 Jeep Wrangler. At speeds up to 75 mph I have very little movement to none. The only time I get any vibration or movement is at expansion joints or rough roads. To sum it all up I would make this purchase again and would recommend it to others who have the same type of factory mirrors as mine. I think that they would work for most applications as long as you take the time to adjust them properly.,Auto,2012-09-04,5,positive,long take time make sure adjustments initially done correctly breeze install take must make sure feet adjusted properly made marks factory mirrors install spot every time installed make sure straps tight get little no trouble vibration anytime hang something mirror wasnt intended something hanging go not smooth road going get vibration dont care makes design well thought works great jeep wrangler speeds mph little movement none time get vibration movement expansion joints rough roads sum would make purchase would recommend others type factory mirrors mine think would work applications long take time adjust properly,0.09642857142857143,negative,4.0,positive,positive
428,A219A3N8P79BIZ,B00029WRKU,these work great and are easy to put on and take off; I had to modify the lower clip to conform to the mirror on a F-150 but it was easy and I recommend these mirrows to anyone who has a pair of pliers and a little do-it-yourself tallent for the F-150 2012 model,Auto,2013-06-05,5,positive,work great easy put take modify lower clip conform mirror f but easy recommend mirrows anyone pair pliers little doityourself tallent f model,0.3697916666666667,positive,7.0,positive,positive
429,A2PB7V0BBJ30QP,B00029WRKU,"extremely versatile.  the conical end pulls outward and functions as a ratchet, cranking the straps/clips taught.  A few minutes of one-time configuration/setup is needed and future mount/removals are accomplished in seconds.  The only reason i didn't give these a 5 star rating is the small foam discs tend to come off the mounting bases periodically (they press against the outside of your existing mirror).  Thoughtfully, the vendor includes extras.  All in all, a very unique and functional product!",Auto,2012-12-24,4,positive,extremely versatile conical end pulls outward functions ratchet cranking strapsclips taught minutes onetime configurationsetup needed future mountremovals accomplished seconds reason didnt give star rating small foam discs tend come mounting bases periodically press outside existing mirror thoughtfully vendor includes extras unique functional,0.08571428571428573,negative,2.0,positive,positive
430,A7OG1Z5URP288,B00029WRKU,"This is a piece of junk.! The straps stretch, the plastic clips slip off while tightening, and the dam things fall off while driving. Try to get the type that slide over the existing mirror and have a plastic screw in the back to hold it on.  They do work well.",Auto,2013-08-17,1,negative,piece junk straps stretch plastic clips slip tightening dam things fall driving try get type slide existing mirror plastic screw back hold work well,0.0,negative,-1.0,negative,negative
431,A31AC72FDBBEY1,B00029WRKU,"After arriving, it slipped onto our 2013 Highlander just fine, and tightened up and was able to be adjustable pretty well.  Still I decided to &#34;add&#34; an additional strap that mounted to the two front feet to help hold it tighter at those points just for my own concerns about possible moving at higher speeds on the interstate.  By adding the straps I did realize a more stable fit to the shape of our Highlander mirror.  I talked to another camper who was using the same model and he didn't find any need or desire to modify his set whatsoever, and like them just fine.",Auto,2014-06-28,4,positive,arriving slipped onto highlander fine tightened able adjustable pretty well still decided add additional strap mounted two front feet help hold tighter points concerns possible moving higher speeds interstate adding straps realize stable fit shape highlander mirror talked another camper using model didnt find need desire modify whatsoever fine,0.3190476190476191,positive,11.0,positive,positive
432,AFTB3Z0OGF12I,B00029WSVI,Great replacement for a rearview mirror. Big for a large car perfect size. I dont know how night mode works or whatever but for sure its just a normal rearview mirrors,Auto,2013-06-18,5,positive,great replacement rearview mirror big large car perfect size dont know night mode works whatever but sure normal rearview mirrors,0.444047619047619,positive,7.0,positive,positive
433,A2ZDSZY9EPNZ55,B00029WSVI,"It is clear and the flip thing works fine.  It fit my stock mount on my windshield perfectly.  It does come with a mount for you to use, just no glue.  But, as I said, it fit my old one with no problems at all.",Auto,2010-12-28,5,positive,clear flip thing works fine fit stock mount windshield perfectly come mount no glue but said fit old one no problems,0.40277777777777785,positive,4.0,positive,negative
434,A2FX0I2H21YHD5,B00029WSVI,"1. The viewing surface of the 8 inch mirror is exactly 7.5 inches wide and 2.25 inches high.2. I tried adjustment of the mirror without mounting it. The ball joints on the mirror arm are so tight that adjusting is extremely difficult to nearly impossible.  WD40 did not work, neither did working the joints around to loosen them up.3. So if you try to adjust the mirror after it's mounted, you risk stressing the mounting button glue and the button may fall off.4. When adjusting the mirror, the day/night button kept flipping on/off.  Very annoying.5. The mirror surface itself is very good, no ripples.",Auto,2013-10-05,1,negative,viewing surface inch mirror exactly inches wide inches high tried adjustment mirror without mounting ball joints mirror arm tight adjusting extremely difficult nearly impossible wd40 not work neither working joints around loosen try adjust mirror mounted risk stressing mounting button glue button may fall adjusting mirror daynight button kept flipping onoff annoying mirror surface good no ripples,-0.14190476190476192,negative,-3.0,negative,negative
435,A2AB17IX4CTOLL,B00029WSVI,"Needed to replace a broken mirror.  This one fit right onto the existing metal holder that was still cemented to the windshield.  It has a lock-screw to hold it in place.  If you need to replace the metal holder, it is included but no glue is supplied.  Overall, it is a perfectly fine basic mirror.",Auto,2012-12-19,4,positive,needed replace broken mirror one fit right onto existing metal holder still cemented windshield lockscrew hold place need replace metal holder included but no glue supplied overall perfectly fine basic mirror,0.11706349206349205,positive,4.0,positive,positive
436,ANBTTR2QT4C7,B00029WSVI,Bought as a replacement for a stock one in my plow truck.  I like this one.  Size is perfect and the mirror is good quality.,Auto,2014-05-08,5,positive,bought replacement stock one plow truck one size perfect mirror good quality,0.85,positive,8.0,positive,positive
