,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
298,A3HGNSFKJXXY59,B00005N7PS,"I subscribed to Details because I'm interested in the male psyche. I also like looking at the male celebrity pictures and the guy models on ads. Its not the most politically correct article on the planet, for one the last page is called ""gay or...?"" In which the writer tries to uncover if a certain type of person is gay or not, and no conclusion is actually ever given so I suppose its for the reader to decide.

Its a very stereotypical part of the magazine, but beyond that there are cool articles to read from male perspectives. I also enjoy reading the celebrity interviews, in addition they include interviews with female celebrities. I don't agree with everything that is printed here, but certain articles have made me think and I've actually gotten a lot out of it. It helps me understand guys and I do agree with certain opinions. The mag leans toward the liberal and is unabashed in its attitude to do so. I like it a lot, it may  not be for everyone and that's fine.",Magazine,2005-12-02,4,positive,subscribed details im interested male psyche also looking male celebrity pictures guy models ads not politically correct article planet one last page called gay writer tries uncover certain type person gay not no conclusion actually ever given suppose reader decide stereotypical part magazine but beyond cool articles read male perspectives also enjoy reading celebrity interviews addition include interviews female celebrities dont agree everything printed but certain articles made think ive actually gotten lot helps understand guys agree certain opinions mag leans toward liberal unabashed attitude lot may not everyone thats fine,0.1206766917293233,positive,13.0,positive,positive
299,A3CJ7MHAS9IMAM,B00005N7PS,"Jeff Goldblum's character in ""The Big Chill"" said that he couldn't write an article longer than the average person could read during a, er, ""trip to the library"" (wink, wink, nudge, nudge, know what I mean?). The writers at Details seems to have the same marching orders. In these hectic times, maybe that's not so bad. The articles I have read are well researched and nicely bite-sized.  I actually finished the entire magazine between PM mail delivery and breakfast the next day. The topics they covered in my first issue ranged from fashion to health concerns. And, again, they cover the topics in very few, well-written pages. I do think the models look like under-fed children but at my age, that could be tunnel-vision (grey hair, I remember Filmore East, you get the picture?). My suggestion, take a look. It's a magazine with an interesting voice and it may be for you.",Magazine,2005-08-27,4,positive,jeff goldblums character big chill said couldnt write article longer average person could read er trip library wink wink nudge nudge know mean writers details seems marching orders hectic times maybe thats not bad articles read well researched nicely bitesized actually finished entire magazine pm mail delivery breakfast next day topics covered first issue ranged fashion health concerns cover topics wellwritten pages think models look underfed children but age could tunnelvision grey hair remember filmore east get picture suggestion take look magazine interesting voice may,0.10795454545454543,positive,-1.0,negative,positive
300,AAOUREH4NQ5DH,B00005N7OD,The articles are helpful and i get 3 or 4 four samples of products that come inside of the magazine! ,Magazine,2017-04-13,5,positive,articles helpful get four samples products come inside magazine,0.0,negative,2.0,positive,positive
301,A2J7BW25IA6JHM,B00005N7OD,Just,Magazine,2017-03-24,2,negative,,0.0,negative,0.0,negative,negative
302,A2MEE3O0DW81ZL,B00005N7OD,"I used to love this magazine but the political opinions expressed in the last few issues are tiring and not what I want when I want to escape in a beauty magazine. To add to that, the endless stream of Kartrashians as cover stars are boring and vapid, so with that I bid you goodbye. Its been a good 10 years.",Magazine,2017-03-23,1,negative,love magazine but political opinions expressed last issues tiring not want want escape beauty magazine add endless stream kartrashians cover stars boring vapid bid goodbye good years,-0.032142857142857154,negative,5.0,positive,positive
303,AFDVXQW2KWBH2,B00005N7OD,Cool!,Magazine,2017-03-17,5,positive,cool,0.35,positive,1.0,positive,negative
304,A152XNPECZWAGG,B00005N7OD,Can't find a better deal on 4 month subscription. Love it!,Magazine,2017-02-27,5,positive,cant find better deal month subscription love,0.5,positive,5.0,positive,positive
305,A1Z9FJJUPPPQSQ,B00005N7OD,"Out of all magazines, I keep coming back to this one. Im a professional who just turned 40 (eh em...27) and the magazine is relatable and informative and fun. I am somewhat new to the beauty world and this magazine has educated me so much! I can also keep up with the current trends and best products. Definitely my favorite totally relaxed magazine. I am really looking forward to next years Allure Beauty Awards.",Magazine,2017-01-18,5,positive,magazines keep coming back one im professional turned eh em magazine relatable informative fun somewhat new beauty world magazine educated much also keep current trends best products definitely favorite totally relaxed magazine really looking forward next years allure beauty awards,0.22148760330578512,positive,20.0,positive,positive
306,A1ZVXQ53X4EEXH,B00005N7OD,"It was ok, it's not what I was expecting.",Magazine,2017-01-03,2,negative,ok not expecting,0.5,positive,0.0,negative,negative
307,A3MXKD0CYH4GBJ,B00005N7OD,Luv your magazine!,Magazine,2016-11-22,5,positive,luv magazine,0.0,negative,0.0,negative,negative
308,A3EWJIRBK66Q4I,B00005N7OD,Ok.,Magazine,2016-11-05,5,positive,ok,0.5,positive,0.0,negative,negative
309,A1ADML3GGODP5Q,B00005N7OD,This monthly magazine focuses strongly on beauty issues.,Magazine,2016-10-27,5,positive,monthly magazine focuses strongly beauty issues,0.4333333333333333,positive,3.0,positive,positive
310,A1AMC805GZTNM6,B00005N7OD,Got a great deal on this magazine subscription. Couldn't be happier!,Magazine,2016-10-22,5,positive,got great deal magazine subscription couldnt happier,0.8,positive,3.0,positive,negative
311,A37VR2T39FLDIR,B00005N7OD,I found it boring.,Magazine,2016-10-05,2,negative,found boring,-1.0,negative,-3.0,negative,negative
312,A2AJUQCBACY31J,B00005N7OD,"I used to read Allure a lot. But they don't have as many good articles as they used to, but they do have great product reviews. I enjoy the clear and beautiful photos.",Magazine,2016-09-18,4,positive,read allure lot but dont many good articles but great reviews enjoy clear beautiful photos,0.5583333333333333,positive,12.0,positive,positive
313,A1XQ87OTM9JY2H,B00005N7OD,"I have a print subscription, and I'm excited to have this on my Kindle as well.",Magazine,2016-09-11,4,positive,print subscription im excited kindle well,0.375,positive,3.0,positive,positive
314,A23H7UMFS5P6ER,B00005N7OD,love this magazine,Magazine,2016-09-04,5,positive,love magazine,0.5,positive,3.0,positive,positive
315,A3B2YL5LQJ2ISF,B00005N7OD,Loved receiving this magazine! Very informative and a mood booster! Great pictures and spreads!,Magazine,2016-09-02,5,positive,loved receiving magazine informative mood booster great pictures spreads,0.75,positive,6.0,positive,positive
316,AADC8J7H4ACIV,B00005N7OD,"Great magazine covers so much, look forward to it monthly!",Magazine,2016-09-01,5,positive,great magazine covers much look forward monthly,0.5,positive,3.0,positive,positive
317,A24J0CAOSMMENN,B00005N7OD,My favorite mag,Magazine,2016-08-28,5,positive,favorite mag,0.5,positive,2.0,positive,positive
318,A1IRUBACUZ943C,B00005N7OD,I love Allure. There are so many makeup tips and new skin care products and Allure has all the scoop.,Magazine,2016-08-20,5,positive,love allure many makeup tips new skin care products allure scoop,0.37878787878787873,positive,8.0,positive,positive
319,A2W9CHAKYOU46O,B00005N7Q1,Love this magazine,Magazine,2018-04-12,5,positive,love magazine,0.5,positive,3.0,positive,positive
320,A1JCR9WYOV43X,B00005N7Q1,"Everything in the magazine can be found online. It is nice to have a hard copy of tips and tricks (and blueprints) that I don't have to print out. For those upset with ads in the magazine, welcome to the real world of how things are paid for to get consumers the cheapest prices.",Magazine,2018-04-11,5,positive,everything magazine found online nice hard copy tips tricks blueprints dont print upset ads magazine welcome real world things paid get consumers cheapest prices,0.32708333333333334,positive,2.0,positive,positive
321,A3MT9MSEVRQMOT,B00005N7Q1,interesting magazine for DYI'ers...,Magazine,2018-04-11,4,positive,interesting magazine dyiers,0.5,positive,2.0,positive,positive
322,A1VB1AFEZ4WBW5,B00005N7Q1,The articles are well written and easy to understand. They are also very thorough. The hints and tips are extremely useful. Prepare some space on your bookshelf! You will want to keep all of your Family Handyman issues!,Magazine,2018-04-10,5,positive,articles well written easy understand also thorough hints tips extremely useful prepare space bookshelf want keep family handyman issues,0.3666666666666667,positive,4.0,positive,positive
323,A3CTKN5MAAD3CM,B00005N7Q1,great Mag but has a lot of woodworking that other handyman traits,Magazine,2018-04-09,4,positive,great mag but lot woodworking handyman traits,0.8,positive,3.0,positive,negative
324,A1NIB472PUF163,B00005N7Q1,"Timely articles, always up to date!",Magazine,2018-04-09,5,positive,timely articles always date,0.0,negative,0.0,negative,negative
325,A1WFZ245LKRB2M,B00005N7Q1,Great price. Love it.,Magazine,2018-04-07,5,positive,great price love,0.65,positive,6.0,positive,positive
326,A1PP1Q0QQG2ZZJ,B00005N7Q1,"The entire magazine is about advertising I was so mad this is just a piece of $#@&. From the beginning to the end is just add, one or two ideas and that it, I know you will be amazed by the amount of good reviews, believe me, don't do it, don't spend your money here.",Magazine,2018-04-07,1,negative,entire magazine advertising mad piece beginning end add one two ideas know amazed amount good reviews believe dont dont spend money,0.024999999999999984,negative,2.0,positive,positive
327,A2E6PCE0GRSUOQ,B00005N7Q1,great magazine.,Magazine,2018-04-05,5,positive,great magazine,0.8,positive,3.0,positive,positive
328,A3N5HGARPVPF3J,B00005N7Q1,Where did my magazines go? I only received one issue since last year!!!!!!!!!!!!,Magazine,2018-04-05,1,negative,magazines go received one issue since last year,0.0,negative,0.0,negative,negative
329,A1HZAJT0TI4IWO,B00005N7P0,Maximum PC is an interesting well written magazine. It is  also loaded with information about new technology and hardware not yet on the market. I love this magazine.,Magazine,2008-11-03,5,positive,maximum pc interesting well written magazine also loaded information new technology hardware not yet market love magazine,0.37878787878787873,positive,5.0,positive,negative
330,AYZ8W4UV3GVGE,B00005N7P0,"I used to subscribe to the Ziff Davis mags, PC World, PC Magazine... but I got really tired of those because they were turning in to an electronics magazine and not a PC mag. I want Magazines that has articles about PC's, their hardware and software, not cell phones and Home Theaters...

This magazine does have an article or two about electronics but they are far and few in between. The articles they do have range from simple newbie articles to advanced reviews on Raid controllers.

I will keep this magazine and have already dumped the Ziff Davis ones.",Magazine,2008-08-03,5,positive,subscribe ziff davis mags pc world pc magazine but got really tired turning electronics magazine not pc mag want magazines articles pcs hardware software not cell phones home theaters magazine article two electronics but far articles range simple newbie articles advanced reviews raid controllers keep magazine already dumped ziff davis ones,0.024999999999999994,negative,-2.0,negative,negative
331,ABRZKXNIS0ML9,B00005N7P0,This is a great magazine for someone that doesn't keep up with the latest and greatest computer technologies and hacks.,Magazine,2008-06-11,4,positive,great magazine someone doesnt keep latest greatest computer technologies hacks,0.7666666666666666,positive,6.0,positive,negative
332,A2YJ1K8M0KPHMF,B00005N7P0,"It took several months to get the first issue and then the subscription tells me it would end after only 8 months. Supposed to get 12 months. Perhaps I had bad luck with this and this is not the end of the world, but buyer beware.  If I had to do it again I would subscribe directly to the magazine.",Magazine,2008-05-03,2,negative,took several months get first issue subscription tells would end months supposed get months perhaps bad luck not end world but buyer beware would subscribe directly magazine,-0.08749999999999997,negative,-2.0,negative,negative
333,A345095Z6SDQR2,B00005N7P0,The magazine came as order. I was pleased to see it had a software disk with it. It had good programs on it.,Magazine,2008-02-11,4,positive,magazine came order pleased see software disk good programs,0.6,positive,6.0,positive,positive
334,A1JLCHK0T0RJVT,B00005N7P0,"I really like this magazine with its in depth insight into the PC and related software. If you like PC info, software, some hardware hacks and more you'll like this magizine.",Magazine,2008-02-01,4,positive,really magazine depth insight pc related software pc info software hardware hacks youll magizine,0.1,positive,0.0,negative,negative
335,A146BM425EVTP1,B00005N7P0,"GREAT PRODUCT FOR A GREAT PRICE
HOWEVER, I NEED TO CHANGE THE SHIPPING ADDRESS FOR FUTURE PUBLICATIONS....I INADVERTNETLY SELECTED MY NAME AND ADDRESS WHEN I PURCHASED IT AND I SHOULD REALLY HAVE PUT THE RECIPIENTS.",Magazine,2008-01-20,5,positive,great great price however need change shipping address future publicationsi inadvertnetly selected name address purchased really put recipients,0.45,positive,6.0,positive,positive
336,A3MWMO2IOQDWBJ,B00005N7P0,You can get plenty of information about computers on the internet minutes or hours after it is revealed but theres something about sitting down with a paper magazine to read that makes me enjoy the day I get this is the mail.,Magazine,2008-01-18,5,positive,get plenty information computers internet minutes hours revealed but theres something sitting paper magazine read makes enjoy day get mail,0.4,positive,2.0,positive,positive
337,A3GNC0FJTH7ZO3,B00005N7P0,"I've been looking for a great PC hobbyist magazine for a while and Maximum PC fits the bill nicely.  While other so-called PC magazines are focusing more and more on consumer electronics, Maximum PC provides in-depth reporting on cutting-edge PC tech for the hobbyist trying to get the most out of their PC.  It's not just for gamers, either.  I look forward to my issue every month.",Magazine,2007-12-22,5,positive,ive looking great pc hobbyist magazine maximum pc fits bill nicely socalled pc magazines focusing consumer electronics maximum pc provides indepth reporting cuttingedge pc tech hobbyist trying get pc not gamers either look forward issue every month,0.7,positive,3.0,positive,positive
338,A9QMGJRB8IRTO,B00005N7OD,Great magazine!,Magazine,2016-08-20,5,positive,great magazine,0.8,positive,3.0,positive,positive
339,A2EJ04BP03ZV0K,B00005N7OD,It's great,Magazine,2016-08-19,5,positive,great,0.8,positive,3.0,positive,positive
340,A1DPEQ3EM1JEZQ,B00005N7OD,Even though I tried to download the magazine it would not . Now I have this with no way to get it.,Magazine,2016-08-19,1,negative,even though tried download magazine would not no way get,0.0,negative,-1.0,negative,negative
341,A2D0KBNT5DCJYN,B00005N7OD,"I started my subscripion to Allure mid-July, 2016 for 6 issues and was charged accordingly. I received the August issue. I noticed on my subscription details that my subscription was due to expire Nov 1, which would only be giving me 4 issues! I called them regarding this and they said ""didn't you receive June & July's issues""? No I had not. I told them to just extend my subscription until January, like it was suposed to be. You have to watch these magazine subscription, boys & girls, as they will rob you blind otherwise. This oversight has happened with me with Allure before.",Magazine,2016-08-11,3,positive,started subscripion allure midjuly issues charged accordingly received august issue noticed subscription details subscription due expire nov would giving issues called regarding said didnt receive june julys issues no not told extend subscription january suposed watch magazine subscription boys girls rob blind otherwise oversight happened allure,-0.3125,negative,-7.0,negative,negative
342,A100NRVPI4UOH,B00005N7OD,Want to canceled Now... Thank you.,Magazine,2016-08-09,1,negative,want canceled thank,0.0,negative,3.0,positive,positive
343,AHFBEPUXHLGH7,B00005N7OD,I love Allure magazine. So far everything has met my expectations,Magazine,2016-07-27,5,positive,love allure magazine far everything met expectations,0.3,positive,3.0,positive,positive
344,A2WWEL90ER3G9O,B00005N7OD,Do not like,Magazine,2016-06-28,1,negative,not,0.0,negative,0.0,negative,negative
345,A2MNSMO1CGFNSY,B00005N7OD,"Lots of fashion,and rating new items",Magazine,2016-06-25,4,positive,lots fashionand rating new items,0.13636363636363635,positive,0.0,negative,negative
346,A3OKUJ6D3AGUCB,B00005N7OD,I like Allure. Short articles I can read in the tub.,Magazine,2016-06-11,5,positive,allure short articles read tub,0.0,negative,0.0,negative,negative
347,A1PBWK0ORTUUR4,B00005N7OD,Can't beat free magazine.,Magazine,2016-06-08,5,positive,cant beat free magazine,0.4,positive,1.0,positive,negative
348,A3GR5XP7LMRSZ2,B00005N7P0,"Even when you think you know about something, you might learn something new. For example, I did not know that burning a CD at lower speeds increases compatibility. And each issue comes with a CD full of anything from utilities to game demos. $25 for a one year, 12-issue subscription is a steal.",Magazine,2007-12-19,5,positive,even think know something might learn something new example not know burning cd lower speeds increases compatibility issue comes cd full anything utilities game demos one year issue subscription steal,0.02878787878787877,negative,-2.0,negative,negative
349,A1BHON6PATERKP,B00005N7P0,"If you are a PC Power user, this mag is for you. Comes with a CD loaded with Demos and Freeware. Real Kick A**! Great product reviews, and honest opinions. You need this magazine!!!",Magazine,2007-10-29,5,positive,pc power user mag comes cd loaded demos freeware real kick great reviews honest opinions need magazine,0.5333333333333333,positive,5.0,positive,positive
350,A3JPFWKS83R49V,B00005N7P0,"Maximum PC is a magazine for electronics freaks, offering many different articles about electronics; how to buy them, how to repair them, how to get the most out of them, and how best to replace them. This magazine is aimed in one primary direction: Making the most out of the electronic devices available. This is accomplished through the many instructional articles, how to guides, and question and answer sessions.

When Maximum PC isn't offering words of wisdom on ways to improve your life with electronics, the magazine is usually offering reviews of new products. The reviews section is one of the largest parts of each issue and while it does a nice job bringing new products to the forefront, the reviews are often less than stellar. Rather than analyze a few products in- depth, Maximum PC instead prefers to offer shorter reviews of many products. This part of the magazine seems more concerned with quantity than quality, in contrast to most of the remainder of the magazine.

One thing about Maximum PC that isn't to my liking is the technical nature of many articles. Maximum PC likes to get to the root of things (literally), and it is common to find articles talking about circuits, memory, and other boring subjects. This is fine for those who take their technology to the extremes, but I have no interest in learning about the inter-workings of the wiring inside my personal computer or the electronic pulses that cause my printer to respond on queue. This is a little too much technology for me, but I know there are some readers who will relish the depths that Maximum PC goes to when it strips down electronic devices into their component parts.

Overall, Maximum PC is a pretty good electronics magazine for young and middle- aged adults. It loses me from time to time when it gets overly technical, but it still ranks as a good magazine about electronics. The numerous question and answer sessions, the educational articles, and the product reviews make this a magazine worth reading.",Magazine,2007-09-24,4,positive,maximum pc magazine electronics freaks offering many different articles electronics repair get best replace magazine aimed one primary direction making electronic devices available accomplished many instructional articles guides question answer sessions maximum pc isnt offering words wisdom ways improve life electronics magazine usually offering reviews new products reviews section one largest parts issue nice job bringing new products forefront reviews often less stellar rather analyze products depth maximum pc instead prefers offer shorter reviews many products part magazine seems concerned quantity quality contrast remainder magazine one thing maximum pc isnt liking technical nature many articles maximum pc likes get root things literally common find articles talking circuits memory boring subjects fine take technology extremes but no interest learning interworkings wiring inside personal computer electronic pulses cause printer respond queue little much technology but know readers relish depths maximum pc goes strips electronic devices component parts overall maximum pc pretty good electronics magazine young middle aged adults loses time time gets overly technical but still ranks good magazine electronics numerous question answer sessions educational articles reviews make magazine worth reading,0.16868315508021392,positive,24.0,positive,positive
351,A2VW8DGPS5THR5,B00005N7P0,"After going through pretty much all the PC type magazines out there I finally found what I consider the best one out there. I still have a PC gamer subscription but I generally skim through all but the few game types I like and the hardware sections. It seems like everything in this magazine is interesting to me every month. I have never found another magazine that I didn't skim through whole sections almost every month

Things you will see in this magazine

hardware reviews
software reviews (games and productivity stuff)
website reviews - It's nice to have a place that finds the cool websites that I just don't have time to find on my own.
Scam information - Gives you some things to watch out for.
PC build and configuration advice - Lots of articles on stuff like building PC's and fixing up Windows or even Linux.
Technology advances - This is where I keep up on upcoming PC advances so I know if it's a good time to upgrade.

Overall I just can't say enough about how relevant the information in this magazine is to my interests and a PC Enthusiast",Magazine,2007-09-11,5,positive,going pretty much pc type magazines finally found consider best one still pc gamer subscription but generally skim but game types hardware sections seems everything magazine interesting every month never found another magazine didnt skim whole sections almost every month things see magazine hardware reviews software reviews games productivity stuff website reviews nice place finds cool websites dont time find scam information gives things watch pc build configuration advice lots articles stuff building pcs fixing windows even linux technology advances keep upcoming pc advances know good time upgrade overall cant say enough relevant information magazine interests pc enthusiast,0.275,positive,12.0,positive,positive
352,A3PYBQ4AEZ03YR,B00005N7P0,"Not so max anymore, but still worth the price (I get it without the CD as I can download any demos or utilities they discuss).

If you just have to read about PC gear, this is it.  The new forums at the mag website are weak and loaded with newbs, wannabes and politically correct mods.  Check Delphi forums for the ORIGINAL MaxPC foum, The Commport.",Magazine,2007-08-23,4,positive,not max but still worth price get without cd download demos utilities discuss read pc gear new forums mag website weak loaded newbs wannabes politically correct mods check delphi forums original maxpc foum commport,0.08727272727272727,negative,0.0,negative,negative
353,AGE30NTN3QEV0,B00005N7P0,"If you are *really* into computers (especially hardware) then this mag is for you. Oh it does cover software as well (especially games) but this is a mag for those into the gear.

Much of it is aimed at the DIY and gamer crowd, but for those who aren't all that into that (like me), it's still a good reference with a lot of useful information and reviews.

The only thing I don't think much of is the monthly CD.  Much of the software is somewhat dated by the time you get it and most if not all if it is available for download on the Internet (and you usually get newer versions).

If you're really into games, then the CD might be a good choice thanks to the game demos (which can be sizable downloads) but as far as the other stuff is concerned, it's mostly worthless.

Save yourself the expense and get the subscription without the CD (which Amazon doesn't seem to offer - but it does exist).  Even if you are into games you might find that only a few of what they put on the CDs are of interest and your cost will still be lower by just downloading it.",Magazine,2007-07-06,4,positive,really computers especially hardware mag oh cover software well especially games but mag gear much aimed diy gamer crowd but arent still good reference lot useful information reviews thing dont think much monthly cd much software somewhat dated time get not available download internet usually get newer versions youre really games cd might good choice thanks game demos sizable downloads but far stuff concerned mostly worthless save expense get subscription without cd doesnt seem offer but exist even games might find put cds interest cost still lower downloading,0.08437500000000002,negative,9.0,positive,positive
354,A1HV2KNGP2W9TN,B00005N7P0,"Lots of practical stuff, good content, though sometimes too focused on the (expensive) high end.",Magazine,2007-05-19,5,positive,lots practical stuff good content though sometimes focused expensive high end,0.12,positive,5.0,positive,positive
355,A3AK60HTYFPO2N,B00005N7P0,"I recieved a recent copy of Maximum PC as a gift and I have to say I'm quite happy with it.  The reviews are in depth, and mostly feature length instead of short half page reviews.  The hardware reviews are interesting and benchmarked well, and the editors appear to know what they're talking about.  The taglines they give to their pros and cons are also entertaining.  I'd highly recommend this magazine for people interested in PCs.",Magazine,2007-03-21,5,positive,recieved recent copy maximum pc gift say im quite happy reviews depth mostly feature length instead short half page reviews hardware reviews interesting benchmarked well editors appear know theyre talking taglines give pros cons also entertaining id highly recommend magazine people interested pcs,0.2825925925925926,positive,13.0,positive,positive
356,A1EPAO8ZVDM171,B00005N7P0,I won't start getting the magazine until April which is a long time from when I ordered it.  But what are you gonna do?  Magazine subscriptions just take a long time.,Magazine,2007-02-22,5,positive,wont start getting magazine april long time ordered but gon na magazine subscriptions take long time,-0.05,negative,0.0,negative,negative
357,A3P269G4952ACS,B00005N7P0,"its got some great product reviews, some cool diy,etc

i liked it a lot, but would not recomend it for newbs",Magazine,2007-01-11,5,positive,got great reviews cool diyetc liked lot but would not recomend newbs,0.5833333333333334,positive,6.0,positive,positive
358,A26GGBBXHBJZXA,B00005N7P0,"Ordered it in October 2006. Now it is January 2007. Still do not have the magazine. I have read some other people were saying same stuff, but i had no  idea that it would be that long.

Also, the order said 6-10weeks. It has been more than that and still nothing.

I hope it will help someone who orders.",Magazine,2007-01-09,1,negative,ordered october january still not magazine read people saying stuff but no idea would long also order said 10weeks still nothing hope help someone orders,-0.05,negative,3.0,positive,negative
359,A1088JT1L28OP5,B00005N7P0,Helpful magazine that spots trends and gives advice on when & what to upgrade - essentially what you want a tech magazine to do.  And I've never been disappointed by the advice or information.  Good gear reviews from motherboards to peripherals to games & other SW.  Concise tech info you can quote to the know-it-alls on the web.  A great magazine for the price if you want to stay informed.,Magazine,2007-01-09,4,positive,helpful magazine spots trends gives advice upgrade essentially want tech magazine ive never disappointed advice information good gear reviews motherboards peripherals games sw concise tech info quote knowitalls web great magazine price want stay informed,0.395,positive,8.0,positive,positive
360,A1KWU1E5LP2LPQ,B00005N7P0,"-It keeps me up with the lasest PC technology.

-Reviews are very unbiased

-Too many Game technology articles",Magazine,2007-01-09,3,positive,keeps lasest pc technology reviews unbiased many game technology articles,0.04999999999999999,negative,2.0,positive,negative
361,A3TPA3JLPCX8RC,B00005N7P0,"What a great magazine.  I usually check Google news everyday to find out the latest in technology.  But Maximum PC magazine delivers the best objective reviews on everything that I seem to miss.  The ""how to install"" articles are very illustrative for even the newbie computer builder.  I'm thinking about purchasing a new computer, and this magazine helps me determine what products to purchase and not to purchase.  This magazine is directed towards a computer user that will need a fast computer to do video editing, gaming and other resource heavy requirement.  If you want a serious review on the latest technology, this is your magazine.  When I say objective, the last issue had a great article on why you may want to wait to purchase Windows Vista.  Made me think twice on rushing out there to buy it.",Magazine,2007-01-09,5,positive,great magazine usually check google news everyday find latest technology but maximum pc magazine delivers best objective reviews everything seem miss install articles illustrative even newbie computer builder im thinking purchasing new computer magazine helps determine products purchase not purchase magazine directed towards computer user need fast computer video editing gaming resource heavy requirement want serious review latest technology magazine say objective last issue great article may want wait purchase windows vista made think twice rushing,0.21093073593073594,positive,11.0,positive,positive
362,A33UAXEULFG6Z0,B00005N7P0,"I am not a computer geek.  I know how to turn the computer on and move the mouse.  I know very little else about computers and find their tech jargon confusing.  If you are like me then this is the magazine for you!  This magazine takes complicated jargon and makes it easy to understand.  They have indepth articles that are written in laymans terms.  I have received one issue so far and read it from cover to cover.  It contained feature articles on various systems, components, pc games and upgrades-all written with layman in mind.  This is one computer magazine you don't need a phd in order to understand what they are talking about.  If they can give me confidence and think about upgrades and how to install them then they can do it for anybody.",Magazine,2006-12-24,5,positive,not computer geek know turn computer move mouse know little else computers find tech jargon confusing magazine magazine takes complicated jargon makes easy understand indepth articles written laymans terms received one issue far read cover cover contained feature articles various systems components pc games upgradesall written layman mind one computer magazine dont need phd order understand talking give confidence think upgrades install anybody,-0.07569444444444445,negative,1.0,positive,positive
363,A44G24P5UOL70,B00005N7P0,Can't give a review on Maximum PC.  Never received the magazine.  Instead I was sent the men's magazine FHM.  Please send my Maximum PC.,Magazine,2006-11-09,1,negative,cant give review maximum pc never received magazine instead sent mens magazine fhm please send maximum pc,0.0,negative,1.0,positive,negative
364,A31BJ3UCRVMNAH,B00005N7P0,I subscribed in late May to MaximumPC and PCGamer. Early July I started getting PCGamer.  Still nothing from MaximumPC.  I called customer service and they said they had recieved my order June 2nd and to expect my first issue in late September. Thats nearly four months! That is an unreasonable wait relative to the industry standard and clearly outside the stated wait on the order form. I gave one star because the magazine is a good magazine. But at a $8.99 news stand price it is too expensive... so I am left with the choice of spending almost $35 to get the four months worth before my subscription starts (more than the subscription itself) or just missing out on those issue.  Very poor customer service.,Magazine,2006-07-27,1,negative,subscribed late may maximumpc pcgamer early july started getting pcgamer still nothing maximumpc called customer service said recieved order june 2nd expect first issue late september thats nearly four months unreasonable wait relative industry standard clearly outside stated wait order form gave one star magazine good magazine but news stand price expensive left choice spending almost get four months worth subscription starts subscription missing issue poor customer service,-0.016666666666666666,negative,2.0,positive,negative
365,A3LBBZE985UAXH,B00005N7P0,"I know it takes eight weeks and maybe longer but I do appreciate the information that I've gained from store bought ""Maximum PC"" magazines.  I don't build computers but when I do order one, it is nice to be familier with the workings and attributes of the new computer.

Yes... you can find much information on-line and generally faster than the amount of time it takes for the magazine to reach your mailbox, however, is great to kick back away from the computer in your favorite chair and 'read' about it :)

A very good magazine... but 'adult' language used at times does not appear to me as professional use of the english language.

Thus the 4 rather than five stars.",Magazine,2006-07-10,4,positive,know takes eight weeks maybe longer but appreciate information ive gained store bought maximum pc magazines dont build computers but order one nice familier workings attributes new computer yes find much information online generally faster amount time takes magazine reach mailbox however great kick back away computer favorite chair read good magazine but adult language times not appear professional english language thus rather five stars,0.28966942148760333,positive,17.0,positive,positive
366,A3I1KGZ35DYLRJ,B00005N7P0,The magazines ordered through amazon take an ETERNITY to be delivered.  The estimated time for my delivery was April after I had placed the order in Feb.  That's a long enough wait as it is---I ended up receiving it the the end of June!  And when I called to complain...the customer service rep explained to me that it was technically within the estimated allowed time for delivery.  so bottom line...if you have an urge to order a magazine that may take half a year or so to get to you...then this is the ONE FOR YOU-hands down.  I plan on never ordering a single magazine through Amazon again.  Definitely don't send a subscription to anyone as a birthday gift- it'll maybe make it in time for the FOLLOWING birthday year..so plan years in advance!,Magazine,2006-06-17,1,negative,magazines ordered take eternity delivered estimated time delivery april placed order feb thats long enough wait isi ended receiving end june called complainthe customer service rep explained technically within estimated allowed time delivery bottom lineif urge order magazine may take half year get youthen one youhands plan never ordering single magazine definitely dont send subscription anyone birthday gift itll maybe make time following birthday yearso plan years advance,-0.04115646258503401,negative,2.0,positive,positive
367,A1YTRV2VXFGHNS,B00005N7P0,This magazine is very good for the novice to medium level computer user.  Recommended for sure.,Magazine,2006-06-01,4,positive,magazine good novice medium level computer user recommended sure,0.6,positive,5.0,positive,positive
368,A3PN0PK6SGYUWC,B00005N7OD,Cosmetics info,Magazine,2016-06-05,5,positive,cosmetics info,0.0,negative,0.0,negative,negative
369,A34M3PLFOEF3Z8,B00005N7OD,Love the fashion updates. I now know I have to step up my game.,Magazine,2016-06-04,5,positive,love fashion updates know step game,0.04999999999999999,negative,3.0,positive,positive
370,A1GYM75Q4H61N0,B00005N7OD,Allure is one of my favorite magazines,Magazine,2016-05-13,5,positive,allure one favorite magazines,0.5,positive,2.0,positive,positive
371,ATM4LQHO9NZMC,B00005N7OD,Love my Allure subscription! I really enjoy getting the latest news and fashion sent straight to my door!,Magazine,2016-05-10,5,positive,love allure subscription really enjoy getting latest news fashion sent straight door,0.39999999999999997,positive,6.0,positive,positive
